6.980000 -1.135739     -1.650033	15.222169	-0.635739	-1.150033	15.722169
7.000000 -1.238598     -1.907278	14.449830	-0.738598	-1.407278	14.949830
7.020000 -1.372334     -2.204797	13.728346	-0.872334	-1.704797	14.228346
7.040000 -1.538827     -2.552410	13.058512	-1.038827	-2.052410	13.558512
7.060000 -1.741543     -2.961209	12.442354	-1.241543	-2.461209	12.942354
7.080000 -1.985477     -3.443871	11.883562	-1.485477	-2.943871	12.383562
7.100000 -2.277156     -4.014970	11.388111	-1.777156	-3.514970	11.888111
7.120000 -2.624718     -4.691228	10.965118	-2.124718	-4.191228	11.465118
7.140000 -3.038020     -5.491639	10.628037	-2.538020	-4.991639	11.128037
7.160000 -3.528744     -6.437334	10.396299	-3.028744	-5.937334	10.896299
7.180000 -4.110462     -7.550966	10.297530	-3.610462	-7.050966	10.797530
7.200000 -4.798563     -8.855253	10.370461	-4.298563	-8.355253	10.870461
7.220000 -5.609901     -10.370077	10.668602	-5.109901	-9.870077	11.168602
7.240000 -6.561936     -12.107224	11.264534	-6.061936	-11.607224	11.764534
7.260000 -7.670994     -14.061421	12.254198	-7.170994	-13.561421	12.754198
7.280000 -8.949079     -16.195911	13.759576	-8.449079	-15.695911	14.259576
7.300000 -10.398445     -18.420767	15.926336	-9.898445	-17.920767	16.426336
7.320000 -12.002910     -20.563298	18.910002	-11.502910	-20.063298	19.410002
7.340000 -13.714987     -22.334161	22.840378	-13.214987	-21.834161	23.340378
7.360000 -15.438822     -23.302760	27.751524	-14.938822	-22.802760	28.251524
7.380000 -17.011610     -22.913429	33.470487	-16.511610	-22.413429	33.970487
7.400000 -18.191973     -20.593924	39.485743	-17.691973	-20.093924	39.985743
7.420000 -18.672364     -16.003079	44.877984	-18.172364	-15.503079	45.377984
7.440000 -18.138507     -9.379981	48.466781	-17.638507	-8.879981	48.966781
7.460000 -16.386802     -1.767644	49.291125	-15.886802	-1.267644	49.791125
7.480000 -13.462970     5.245578	47.248158	-12.962970	5.745578	47.748158
7.500000 -9.721260     10.323414	43.322135	-9.221260	10.823414	43.822135
7.520000 -5.712326     13.095955	39.010266	-5.212326	13.595955	39.510266
7.540000 -1.950670     14.091920	35.438752	-1.450670	14.591920	35.938752
7.560000 1.257848     14.100293	33.003637	1.757848	14.600293	33.503637
7.580000 3.826337     13.692411	31.602564	4.326337	14.192411	32.102564
7.600000 5.799552     13.142870	30.969143	6.299552	13.642870	31.469143
7.620000 7.268216     12.535618	30.846040	7.768216	13.035618	31.346040
7.640000 8.321696     11.871193	31.027262	8.821696	12.371193	31.527262
7.660000 9.031596     11.129930	31.352381	9.531596	11.629930	31.852381
7.680000 9.451263     10.301785	31.694855	9.951263	10.801785	32.194855
7.700000 9.621367     9.397328	31.955986	10.121367	9.897328	32.455986
